long,lat,,,
-117.2684857,34.11590378,,,
-117.3381373,34.09330646,,,
-117.3203606,34.0965442,,,
-117.2713763,34.11567763,,,
-117.3466373,34.14707105,,,
-117.3226962,34.13881155,,,
-117.3217712,34.10655994,,,
-117.3284431,34.13242834,,,
-117.3242759,34.1359953,,,
-117.3136803,34.13387479,,,
-116.4842083,33.93229265,,,
-117.3499889,34.00493358,,,
-117.350249,34.00451719,,,
-117.5003302,34.01244863,,,
-117.3412929,34.01665988,,,
-117.4966567,33.88874089,,,
-117.491687,33.88811326,,,
-117.4996043,33.89237555,,,
-117.491147,33.88856709,,,
-117.497586,33.88944941,,,
-117.4952505,33.88657571,,,
-117.4497299,33.92784384,,,
-117.4823612,33.89784992,,,
-117.4655689,33.90974718,,,
-117.4958198,33.90114783,,,
-117.345546,33.98671344,,,
-117.3442185,33.9885551,,,
-117.3961638,33.99266174,,,
-117.4115407,34.00057232,,,
-117.4204648,34.00595675,,,
-117.3973311,33.99053024,,,
-117.4265737,34.00700222,,,
-117.4057808,34.00272913,,,
-117.4227675,34.00470033,,,
-117.4522879,34.01186269,,,
-117.4002887,33.99638715,,,
-117.4507071,33.97678261,,,
-117.4764805,34.01448328,,,
-117.4762202,34.01466833,,,
-117.4106441,33.99900328,,,
-117.4196796,34.00324299,,,
-117.4009837,33.99929997,,,
-117.459643,34.01168396,,,
-117.3976328,33.99054205,,,
-117.477235,34.02091433,,,
-117.4162187,34.00182312,,,
-117.4197322,34.00354913,,,
-117.4090303,33.99957686,,,
-117.3249613,33.67147595,,,
-117.3708345,33.65539266,,,
-117.3770272,33.67282295,,,
-117.379263,33.67024476,,,
-117.3442897,33.63890875,,,
-117.300386,33.62259775,,,
-117.3829991,33.6660896,,,
-117.3787862,33.6831722,,,
-117.2143542,33.91716036,,,
-116.6766505,33.55520408,,,
-116.9011702,33.74406556,,,
-116.9762119,33.75548992,,,
-116.971352,33.71833345,,,
-116.9890449,33.75207448,,,
-116.9890544,33.75011133,,,
-116.9716756,33.72287575,,,
-116.9152295,33.76120186,,,
-116.9862199,33.74756267,,,
-116.9848213,33.74514845,,,
-116.9866806,33.74735914,,,
-116.9803967,33.75350456,,,
-116.9769808,33.7512148,,,
-116.9978571,33.76651183,,,
-116.9846487,33.74614188,,,
-116.9764084,33.7547035,,,
-116.9916656,33.75094738,,,
-116.9713626,33.72042491,,,
-116.9978666,33.76820461,,,
-116.9780513,33.72559187,,,
-116.9521116,33.74775237,,,
-116.989151,33.73861093,,,
-116.9877132,33.74385304,,,
-116.9862229,33.75460609,,,
-116.8810745,33.74779107,,,
-116.880501,33.74802807,,,
-116.984955,33.75845315,,,
-116.9016845,33.7476719,,,
-116.9565812,33.75860133,,,
-116.9980891,33.75601747,,,
-116.9954622,33.74370371,,,
-117.0545656,33.76332532,,,
-117.0241247,33.74372136,,,
-116.9804245,33.76718794,,,
-116.7285376,33.73941843,,,
-117.2201311,33.89206613,,,
-117.2434,33.90217886,,,
-117.2261639,33.90544936,,,
-117.2813001,33.93122839,,,
-117.1937763,33.91726439,,,
-117.2100877,33.55174256,,,
-117.1719346,33.54168088,,,
-117.2272031,33.75757062,,,
-117.257116,33.85748392,,,
-117.2188953,33.78671359,,,
-117.2245244,33.84107164,,,
-116.9784876,33.78009558,,,
-116.9522523,33.78229729,,,
-116.9588756,33.76489612,,,
-116.9720894,33.78483269,,,
-116.9609668,33.78015019,,,
-116.9483636,33.7840574,,,
-116.9361288,33.77624744,,,
-116.958931,33.77113948,,,
-116.9552796,33.78035954,,,
-116.9299585,33.78859147,,,
-116.9650065,33.79418389,,,
-116.9628673,33.78014538,,,
-116.9631242,33.77767328,,,
-116.9534803,33.78036688,,,
-117.2064374,33.71795125,,,
-117.1931813,33.7192229,,,
-117.206092,33.72491609,,,
-117.1841606,33.71787364,,,
-117.277265,33.67944389,,,
-117.2405926,33.68957398,,,
-117.1198408,33.51539695,,,
-117.0316891,33.48352442,,,
-116.9954525,33.57849296,,,
-117.0022177,33.45699553,,,
-117.2833669,33.6231775,,,
-117.7545784,33.70962822,,,
-117.9042839,33.93669274,,,
-117.9189234,33.9317746,,,
-117.9158255,33.92859759,,,
-117.895156,33.91905641,,,
-117.6765118,33.46734724,,,
-118.8124802,34.01780794,,,
-117.9139547,33.64711072,,,
-117.9012515,33.64224262,,,
-117.9364214,33.6415139,,,
-117.9363853,33.63555465,,,
-117.9405065,33.63466313,,,
-117.9404889,33.63535064,,,
-117.8979915,33.66176291,,,
-117.919397,33.63773404,,,
-117.9405216,33.63783395,,,
-117.9237198,33.63407565,,,
-117.9192829,33.65418403,,,
-117.9248711,33.63156157,,,
-117.9132714,33.65615308,,,
-117.9191773,33.64450106,,,
-117.9118365,33.64785509,,,
-117.9276988,33.63766637,,,
-117.9146137,33.64643913,,,
-117.7003979,33.62031457,,,
-117.6945539,33.61950944,,,
-117.6948248,33.61939182,,,
-117.7115278,33.63671969,,,
-117.972492,33.85898489,,,
-117.9736791,33.85897326,,,
-117.9462868,33.86668967,,,
-117.9614542,33.85902341,,,
-117.9030923,33.78179719,,,
-117.9407876,33.75948718,,,
-117.9114629,33.75603873,,,
-117.917098,33.76697234,,,
-117.9032001,33.77336147,,,
-117.9610269,33.75936881,,,
-117.9801802,33.64573349,,,
-117.9568472,33.68669145,,,
-117.9551755,33.68326466,,,
-117.9451894,33.6810449,,,
-117.9837178,33.6459588,,,
-117.9542123,33.68142274,,,
-117.9803632,33.69243493,,,
-118.0001792,33.7114708,,,
-117.9917045,33.70829487,,,
-118.018755,33.7156265,,,
-117.9946654,33.68652734,,,
-117.9886789,33.66187916,,,
-117.994802,33.6560101,,,
-118.0413582,33.72409088,,,
-118.0377396,33.72251572,,,
-118.0544285,33.72407347,,,
-118.0521246,33.72961545,,,
-117.757173,33.51625573,,,
-117.7772825,33.5517424,,,
-117.7213917,33.62113572,,,
-117.9852833,33.74451847,,,
-117.9896697,33.74205297,,,
-117.9259341,33.61386014,,,
-117.9335062,33.62898656,,,
-117.9538103,33.62923896,,,
-117.9254414,33.61325201,,,
-117.9552345,33.63005669,,,
-117.9357131,33.62888707,,,
-117.9295588,33.6303706,,,
-117.9317178,33.63111759,,,
-117.8345693,33.8023863,,,
-117.8212986,33.79896761,,,
-117.8839673,33.79130239,,,
-117.7978789,33.78784467,,,
-117.6413108,33.44159736,,,
-117.6333304,33.43275771,,,
-117.6708713,33.49264744,,,
-117.6746691,33.48165199,,,
-117.6720818,33.48809033,,,
-117.668994,33.49407747,,,
-117.6472852,33.50928917,,,
-117.6657693,33.48545375,,,
-117.6756608,33.47156765,,,
-117.6589955,33.76016317,,,
-117.9842724,33.78693363,,,
-117.8261373,33.73679669,,,
-117.8284958,33.74581402,,,
-117.8396298,33.74017622,,,
-118.0264243,33.7721554,,,
-117.989399,33.75380129,,,
-117.9570939,33.74507721,,,
-117.9590094,33.74473804,,,
-117.9634816,33.75426368,,,
-117.9601048,33.74470777,,,
-117.9725898,33.7575102,,,
-118.029004,33.77377591,,,
-117.9662923,33.74466363,,,
-117.9984462,33.77230624,,,
-117.9982535,33.75545579,,,
-117.9983605,33.76206883,,,
-117.9634225,33.74242533,,,
-117.9895847,33.73572691,,,
-117.9512085,33.74476243,,,
-117.9720287,33.73964891,,,
-117.9683297,33.75928857,,,
-117.8397468,33.90667032,,,
-117.9288206,33.75852206,,,
-117.9245749,33.74527529,,,
-117.906888,33.7451009,,,
-117.9326587,33.74522731,,,
-117.9086874,33.74511072,,,
-117.9010785,33.74513985,,,
-117.9065956,33.74537067,,,
-117.9085236,33.74531581,,,
-117.9223242,33.74896734,,,
-117.9124114,33.74505803,,,
-117.9233706,33.74494637,,,
-117.9157102,33.7562791,,,
-117.9373405,33.7469828,,,
-117.9026546,33.74171637,,,
-117.9350063,33.73803381,,,
-117.9202523,33.74089509,,,
-117.9197406,33.73099743,,,
-117.9186213,33.72726866,,,
-117.9026635,33.73923619,,,
-117.9254685,33.73838256,,,
-117.9372707,33.74135406,,,
-117.9024786,33.7426371,,,
-117.9026677,33.74348239,,,
-117.9075713,33.70516799,,,
-117.9199258,33.74245192,,,
-117.8480005,33.73968356,,,
-117.8460711,33.77316818,,,
-117.863087,33.7224807,,,
-117.8563134,33.72798313,,,
-117.9659849,33.70135077,,,
-117.9627869,33.69854134,,,
-117.7718842,33.68670299,,,
-117.8102088,33.72726025,,,
-117.8393556,33.7400513,,,
-117.8223567,33.74412505,,,
-117.8106735,33.72956312,,,
-117.967871,33.83874513,,,
-117.9488509,33.85197302,,,
-117.9832543,33.83199117,,,
-117.9134148,33.85966835,,,
-117.9287634,33.84727381,,,
-117.997812,33.83346376,,,
-117.9018954,33.80177127,,,
-117.8997256,33.79970972,,,
-117.9064121,33.80150706,,,
-117.8974429,33.79129018,,,
-117.9412749,33.80775628,,,
-117.9068902,33.85181178,,,
-117.9936333,33.82836184,,,
-117.9930533,33.81635095,,,
-117.9936448,33.82926593,,,
-117.9966093,33.8172372,,,
-117.9076651,33.8124717,,,
-117.9067038,33.81247464,,,
-117.9086079,33.81249092,,,
-117.86706,33.84427431,,,
-117.9269931,33.85073078,,,
-117.8891033,33.8527318,,,
-117.8794329,33.84740302,,,
-117.8819327,33.81414285,,,
-117.7841332,33.85979905,,,
-117.8040682,33.92650623,,,
-117.8793103,33.90368508,,,
-117.9236589,33.77617127,,,
-119.3038741,34.29087904,,,
-117.9059985,33.7809165,,,
-117.9415348,33.798396,,,
-117.9117199,33.76325393,,,
-117.9105824,33.77428506,,,
-117.9130636,33.77426187,,,
-117.8347342,33.82310436,,,
-117.8552639,33.83517912,,,
-117.8359199,33.78121226,,,
-117.8542459,33.80251657,,,
-117.836909,33.81191267,,,
-117.8686179,33.86362009,,,
-117.8425475,33.86933093,,,
-117.8712632,33.86295507,,,
-117.8825337,33.85980149,,,
-117.5522656,33.87543864,,,
-117.5939327,33.88088281,,,
-119.2902264,34.32519224,,,
-119.3001621,34.28384094,,,
-119.261258,34.24954078,,,
-119.2899176,34.32495281,,,
-119.3051182,34.3711063,,,
-119.298356,34.29119873,,,
-119.3064586,34.3724702,,,
-119.2958347,34.2981832,,,
-119.1989429,34.26743721,,,
-119.2404781,34.26351833,,,
-119.2112606,34.25549993,,,
-119.2323119,34.27066163,,,
-119.2411122,34.27419344,,,
-119.2239461,34.26681554,,,
-119.2233001,34.26394891,,,
-119.2302804,34.26280917,,,
-119.1611662,34.28724865,,,
-119.1594197,34.29593273,,,
-119.1487696,34.28942454,,,
-119.054848,34.21717241,,,
-119.1051287,34.22480152,,,
-118.9886223,34.19965008,,,
-119.5222494,34.40074561,,,
-119.5057755,34.39126602,,,
-119.5077649,34.39248088,,,
-119.5259668,34.39777277,,,
-119.4941453,34.38759239,,,
-119.5412404,34.40623035,,,
-119.5296782,34.402464,,,
-118.8986758,34.39848451,,,
-118.946827,34.40321388,,,
-118.8342824,34.29101361,,,
-119.309477,34.40419467,,,
-119.3133197,34.40157191,,,
-119.2799967,34.43599787,,,
-119.2796252,34.45465831,,,
-119.292866,34.43322784,,,
-119.2901968,34.43008291,,,
-119.2731042,34.4512149,,,
-119.2799294,34.4343858,,,
-119.2722959,34.45012111,,,
-119.2677025,34.43028798,,,
-119.2938248,34.41630254,,,
-119.2915668,34.42268573,,,
-119.2927677,34.43415421,,,
-119.1758939,34.19233581,,,
-119.1045677,34.14023641,,,
-119.1718251,34.18665916,,,
-119.1777311,34.22533274,,,
-119.1366632,34.22270848,,,
-119.1514136,34.1629416,,,
-119.1747897,34.18750977,,,
-119.1795174,34.23054988,,,
-119.1764148,34.15460244,,,
-119.162596,34.22657021,,,
-119.1201062,34.15292513,,,
-119.1444834,34.22312999,,,
-119.1858362,34.24059615,,,
-119.1393322,34.22288695,,,
-119.1475643,34.16713952,,,
-119.1456937,34.16459695,,,
-119.1253968,34.15493483,,,
-119.1627293,34.15622333,,,
-119.1382703,34.16255908,,,
-119.173127,34.15037553,,,
-119.1582518,34.17945892,,,
-119.1775155,34.1637798,,,
-119.1513928,34.16638732,,,
-119.1378972,34.16237435,,,
-119.2323632,34.17481925,,,
-119.2464203,34.19773443,,,
-119.0937586,34.33786653,,,
-119.0830411,34.3413127,,,
-119.0544519,34.36637834,,,
-119.0928997,34.33580614,,,
-119.0765397,34.34046187,,,
-119.0542802,34.35687363,,,
-119.0738158,34.34450955,,,
-119.0805154,34.33812409,,,
-118.7097773,34.27912629,,,
-118.6737708,34.26874216,,,
-118.67521,34.27161649,,,
-118.66341,34.26513993,,,
-118.6927334,34.27163364,,,
-118.6636552,34.26513146,,,
-117.4380059,34.06315622,,,
-118.8033571,34.27417822,,,
-119.6049296,34.42208192,,,
-119.6700075,34.42135107,,,
-119.67136,34.42349434,,,
-119.6703501,34.42104769,,,
-119.67281,34.42297743,,,
-119.7823338,34.5403262,,,
-119.7569865,34.43975653,,,
-119.7672113,34.44128116,,,
-119.7465801,34.44414093,,,
-119.7648161,34.4437354,,,
-119.762938,34.44040871,,,
-119.7646933,34.44380522,,,
-119.765423,34.44134424,,,
-119.8220326,34.42455947,,,
-119.8851501,34.43001167,,,
-119.8265965,34.4325786,,,
-119.8877115,34.42968686,,,
-119.9004247,34.43389918,,,
-117.6565924,35.00424346,,,
-118.8286616,35.21212906,,,
-118.8255259,35.19807644,,,
-118.82919,35.21221574,,,
-118.8267014,35.2128041,,,
-118.834459,35.19635393,,,
-120.1277239,36.00089962,,,
-118.4890037,35.60086977,,,
-120.3431334,36.15146464,,,
-120.3476247,36.13570842,,,
-120.3669381,36.13291537,,,
-120.3475228,36.13974987,,,
-116.9940741,34.88726613,,,
-119.5617216,36.10424997,,,
-119.5718931,36.08880936,,,
-119.5765738,36.0979717,,,
-119.2480313,35.77691412,,,
-119.2409191,35.75305687,,,
-119.2436008,35.75836016,,,
-119.2497084,35.7846212,,,
-118.8668105,35.34626369,,,
-119.0371989,36.36108924,,,
-119.1499549,36.29738992,,,
-119.1360305,36.28888018,,,
-119.5953422,35.24778796,,,
-118.9339775,34.8213916,,,
-119.6324686,36.34280122,,,
-119.6541027,36.31351816,,,
-119.6879436,36.32817034,,,
-119.6592464,36.32756206,,,
-119.6648879,36.34251442,,,
-119.6186365,36.32807093,,,
-119.6334703,36.34280343,,,
-120.0988901,36.20346576,,,
-118.4239894,35.75918665,,,
-118.4147903,35.73571514,,,
-118.4200851,35.75463938,,,
-118.4234004,35.76510793,,,
-118.4147337,35.73644046,,,
-118.4214774,35.7626836,,,
-118.4155642,35.73423947,,,
-118.4237989,35.75594596,,,
-118.4716972,35.61657222,,,
-118.4859663,35.60505235,,,
-118.4693616,35.63826991,,,
-118.4725035,35.63172146,,,
-118.4859448,35.60283188,,,
-118.47493,35.60874742,,,
-118.4691455,35.63669668,,,
-118.4083398,35.64127943,,,
-118.9103627,35.23781611,,,
-118.9165394,35.25343167,,,
-118.9134035,35.23791865,,,
-118.9075135,35.2538798,,,
-118.9076722,35.25462245,,,
-118.922261,35.25374481,,,
-118.8892529,34.81806096,,,
-118.8848954,34.82027441,,,
-116.9719909,33.76539609,,,
-119.7761143,36.30322777,,,
-119.8082999,36.33311895,,,
-119.7886903,36.31357899,,,
-119.7968278,36.31350064,,,
-119.093427,36.20128545,,,
-119.1074392,36.19613374,,,
-119.0927188,36.20027637,,,
-119.0795782,36.20968653,,,
-119.0943448,36.20114697,,,
-119.096575,36.20313161,,,
-119.6899025,35.62475984,,,
-119.2951376,35.97943821,,,
-119.294686,35.97620461,,,
-119.0000348,36.05851498,,,
-119.0200437,36.06742548,,,
-118.9765904,36.05604233,,,
-119.016205,36.05309467,,,
-119.0453409,36.05039052,,,
-119.0693127,36.07318796,,,
-119.0088124,36.04037319,,,
-119.0707666,36.06411885,,,
-119.0026092,36.05147895,,,
-119.0154801,36.05853476,,,
-119.0165013,36.05560307,,,
-119.0358279,36.06771492,,,
-119.0021133,36.0441107,,,
-118.9611144,36.05498262,,,
-118.918617,36.05420453,,,
-119.0474077,36.07310756,,,
-118.8965095,36.08263162,,,
-119.0166935,36.04332429,,,
-119.0166997,36.04411304,,,
-118.9647102,36.0550098,,,
-119.041275,36.07491927,,,
-119.2788853,35.49720288,,,
-119.2782216,35.49518559,,,
-119.2742662,35.49991118,,,
-118.8148677,36.13293809,,,
-119.0626735,36.14430155,,,
-119.460002,35.1528268,,,
-119.4652874,35.14234801,,,
-119.0443222,35.95754135,,,
-118.8875893,36.45451656,,,
-118.881141,36.45789539,,,
-118.9190842,36.42095368,,,
-118.9162854,36.46587548,,,
-119.3257252,36.18169865,,,
-119.3352936,36.15286598,,,
-119.3439528,36.19771828,,,
-119.3443396,36.19936563,,,
-119.3342647,36.15287348,,,
-119.3438964,36.19735894,,,
-119.3490592,36.23747871,,,
-119.3309077,36.21221495,,,
-119.3533159,36.22092748,,,
-119.3564925,36.21835544,,,
-119.2816687,36.32007829,,,
-119.3132055,36.27676988,,,
-119.3203399,36.28739242,,,
-119.3361509,36.32350529,,,
-119.3519861,36.31991607,,,
-119.3094382,36.30978945,,,
-119.3180425,36.28760843,,,
-119.3364583,35.59785044,,,
-119.3437424,35.58692023,,,
-119.3338309,35.59887689,,,
-118.462119,35.69420658,,,
-118.4552798,35.70677089,,,
-118.4422732,35.70894414,,,
-118.4717078,35.71241066,,,
-118.458819,35.7068897,,,
-118.4587066,35.70669371,,,
-118.461873,35.69575752,,,
-118.447723,35.71366509,,,
-118.4556506,35.70675198,,,
-118.4500404,35.70851336,,,
-118.472806,35.71217869,,,
-119.0897966,36.424339,,,
-119.0988618,36.40036592,,,
-119.3499167,36.33303704,,,
-119.4058483,36.3490854,,,
-119.4285262,36.35245764,,,
-119.2377832,36.34459437,,,
-119.3499097,36.33142055,,,
-119.2873232,36.31156527,,,
-119.226614,36.32725056,,,
-119.0142624,35.39210252,,,
-119.0174448,35.39404955,,,
-119.0088098,35.32444769,,,
-119.0084785,35.35058481,,,
-119.0102073,35.32659843,,,
-119.0302535,35.31565415,,,
-119.0094664,35.35040352,,,
-119.0105207,35.39824729,,,
-118.9495869,35.36744774,,,
-118.9394583,35.36866544,,,
-118.9124221,35.37639879,,,
-118.9098282,35.37689272,,,
-118.9470587,35.36862214,,,
-118.9081413,35.37756561,,,
-119.0167271,35.26667118,,,
-118.997125,35.35312084,,,
-119.0038344,35.27596971,,,
-119.002903,35.27188037,,,
-119.0028592,35.34265902,,,
-118.9368554,35.35435496,,,
-119.002826,35.34494094,,,
-119.0153481,35.2666489,,,
-118.9499719,35.36256563,,,
-119.002857,35.3458661,,,
-119.0032101,35.32643149,,,
-119.0032303,35.3147378,,,
-118.9141697,35.34667633,,,
-119.0233537,35.40488126,,,
-119.0432432,35.40498705,,,
-119.0257979,35.40672449,,,
-119.0485963,35.37884641,,,
-119.0246703,35.40685178,,,
-119.0233803,35.40670898,,,
-119.0226391,35.44307861,,,
-119.0311481,35.40875025,,,
-119.0308093,35.40212283,,,
-119.037107,35.41073804,,,
-119.0365207,35.40851049,,,
-119.0280012,35.40684963,,,
-119.0399193,35.39388521,,,
-119.0300383,35.44857342,,,
-119.0316699,35.44912598,,,
-119.0225471,35.40685237,,,
-119.0270915,35.40673109,,,
-119.0276733,35.40490734,,,
-119.0598293,35.41639434,,,
-119.0269895,35.40872883,,,
-119.0281335,35.40848841,,,
-119.0239048,35.40502738,,,
-119.0285534,35.40850626,,,
-119.0227938,35.40672299,,,
-119.0412986,35.40353609,,,
-119.0569453,35.32277462,,,
-119.0392257,35.29875597,,,
-119.0479828,35.29715481,,,
-119.1584874,35.38337042,,,
-119.0811082,35.383215,,,
-119.1038219,35.38332086,,,
-119.1288717,35.38216931,,,
-119.0338338,35.26696432,,,
-120.2681053,34.7414579,,,
-119.015143,35.40912967,,,
-120.6684179,35.25439027,,,
-120.6973294,35.20448608,,,
-120.6422189,35.2613076,,,
-120.6466473,35.24705841,,,
-120.6729378,35.24831492,,,
-120.668991,35.25969041,,,
-120.6404125,35.2612934,,,
-120.6500919,35.21927192,,,
-120.6411375,35.25765153,,,
-120.673796,35.24684655,,,
-120.6699287,35.272126,,,
-120.6672015,35.27733563,,,
-120.6684427,35.26939808,,,
-120.6722479,35.26088958,,,
-120.668623,35.25931968,,,
-119.0032374,35.2633402,,,
-120.8409937,35.32891142,,,
-120.8166743,35.30710522,,,
-120.8196222,35.30788461,,,
-120.8420354,35.32034841,,,
-120.8177235,35.30735361,,,
-120.7037136,35.18286802,,,
-120.7015414,35.26080824,,,
-120.589182,35.07684984,,,
-120.5447866,35.14622489,,,
-120.5744693,35.11752644,,,
-120.6041113,35.11059003,,,
-120.5915284,35.10706985,,,
-120.5931357,35.11879633,,,
-120.5915379,35.10630572,,,
-120.5660179,35.12772236,,,
-120.5915307,35.10546838,,,
-120.581396,35.10669551,,,
-120.7024763,35.52373616,,,
-120.6403175,35.45616115,,,
-120.7030505,35.52045316,,,
-120.6532021,35.47100763,,,
-120.6496892,35.50148709,,,
-120.6459398,35.46310281,,,
-120.6408518,35.45544141,,,
-120.7251591,35.19399115,,,
-120.9913868,35.90629413,,,
-120.9897418,35.90309022,,,
-121.0498104,35.82998796,,,
-120.8956209,35.77546194,,,
-120.1962313,34.61296763,,,
-120.2028118,34.61677643,,,
-121.0929187,35.56294841,,,
-121.0885209,35.56273051,,,
-120.9085338,35.45008105,,,
-120.8907748,35.43970561,,,
-120.6309689,35.12418161,,,
-120.6167996,35.12117499,,,
-120.6144966,35.12105926,,,
-120.612915,35.12123597,,,
-120.4667908,34.64785913,,,
-120.4665424,34.65107311,,,
-120.4610161,34.65349651,,,
-120.464273,34.64444276,,,
-120.4481933,34.63897532,,,
-120.450892,34.65007547,,,
-120.475329,34.65977514,,,
-120.2708178,34.74133577,,,
-120.269123,34.74214464,,,
-120.8487838,35.36864898,,,
-120.8522841,35.37052275,,,
-120.8531504,35.38117081,,,
-120.8620167,35.37896271,,,
-120.8501542,35.36939633,,,
-120.8453605,35.35605592,,,
-120.8199227,35.36290294,,,
-120.8250674,35.36180406,,,
-120.8530328,35.38078388,,,
-120.85128,35.36903182,,,
-120.8419342,35.36613404,,,
-120.8534853,35.38063747,,,
-120.8544873,35.37879094,,,
-120.838911,35.3904182,,,
-120.8556643,35.38253115,,,
-120.4832799,35.03746707,,,
-120.4791641,35.03422608,,,
-118.4227659,34.45626417,,,
-120.6013726,35.09826769,,,
-120.6053929,35.09803341,,,
-120.6055846,35.10267942,,,
-120.6013238,35.0979773,,,
-120.5992036,35.09797558,,,
-120.606468,35.09803341,,,
-120.6292011,35.1058625,,,
-120.6033224,35.09802013,,,
-120.6933328,35.64886252,,,
-120.6982048,35.57452616,,,
-120.6533202,35.61589687,,,
-120.6929814,35.64439656,,,
-120.7273709,35.64811959,,,
-120.6978518,35.57655213,,,
-120.6929597,35.64692131,,,
-120.6368565,35.13525791,,,
-120.6306459,35.13576227,,,
-120.6377549,35.13629423,,,
-120.694727,35.74989674,,,
-120.6927115,35.75256674,,,
-121.1448306,35.61552683,,,
-120.6027901,35.39015747,,,
-120.507309,35.31721083,,,
-120.447368,34.86760893,,,
-120.4355927,34.96292305,,,
-120.4372277,34.92700998,,,
-120.4446334,34.97951526,,,
-120.4354514,34.98674701,,,
-120.4406163,34.92996918,,,
-120.4543217,34.88742838,,,
-120.4348676,34.92885827,,,
-120.4521241,34.91691054,,,
-120.4315386,34.92989887,,,
-120.4429827,34.94310804,,,
-120.4419926,34.97513377,,,
-120.4087613,34.96315664,,,
-120.4334402,34.96387251,,,
-120.4185441,34.88682877,,,
-120.4358021,34.96552016,,,
-120.4346471,34.92977096,,,
-120.4471765,34.86383988,,,
-120.3987711,34.86532834,,,
-120.4207151,34.89835227,,,
-118.4174161,37.3759576,,,
-120.4010187,34.86356637,,,
-120.0882371,34.64278527,,,
-120.1524453,34.59038877,,,
-120.09951,34.60649332,,,
-120.7182447,35.54043244,,,
-120.7028812,35.55116125,,,
-118.119555,35.13004281,,,
-118.19045,35.04785893,,,
-118.168504,35.03913839,,,
-118.1715964,35.05687124,,,
-118.0042136,35.13665863,,,
-118.1692531,34.47758466,,,
-118.1697699,34.49334144,,,
-118.1648407,34.48473715,,,
-118.2656879,34.43765847,,,
-118.4771988,37.82028358,,,
-118.2909048,37.16613108,,,
-118.4158457,37.37598266,,,
-118.419462,37.37595912,,,
-118.3941899,37.37146286,,,
-118.404693,37.3561286,,,
-118.3955169,37.36815274,,,
-118.4399758,37.35289179,,,
-118.3885247,37.36927906,,,
-118.3916253,37.36558693,,,
-118.3963569,37.36019806,,,
-118.3751017,37.2547586,,,
-118.3976212,37.37048261,,,
-118.3927086,37.37147683,,,
-118.3924996,37.36276619,,,
-118.4150472,37.39030935,,,
-118.365797,37.53367898,,,
-117.6562859,35.00080012,,,
-117.6498692,35.00486322,,,
-117.6581599,35.00082987,,,
-117.6566688,35.00108089,,,
-119.2149584,38.28822513,,,
-119.2251393,38.25513017,,,
-119.2259472,38.25620518,,,
-119.3777009,38.14785104,,,
-117.8444309,35.00772229,,,
-117.8216657,35.00608041,,,
-118.1969916,36.79949028,,,
-117.8139456,35.6519137,,,
-117.815265,35.64914722,,,
-119.0779261,37.77695109,,,
-118.5574264,34.7119496,,,
-118.1345761,34.73349318,,,
-118.1437811,34.70407183,,,
-118.131011,34.74603874,,,
-118.1354862,34.68197505,,,
-118.1450395,34.76264459,,,
-118.4569986,34.77477143,,,
-118.13181,34.66758168,,,
-118.1668204,34.76035417,,,
-118.0946023,34.6859139,,,
-118.0934672,34.70439186,,,
-118.1170265,34.70869796,,,
-118.0772412,34.71135871,,,
-118.0881108,34.68230793,,,
-118.0847761,34.7041999,,,
-118.1062475,34.70432128,,,
-118.0793564,34.70279091,,,
-118.0792422,34.70199192,,,
-118.1010044,34.70432246,,,
-118.0853724,34.70444507,,,
-118.0837898,34.70443386,,,
-118.0944779,34.68014448,,,
-118.0919503,34.70437927,,,
-118.0984445,34.70434543,,,
-118.0736004,34.70455309,,,
-118.0772401,34.70324968,,,
-118.0621239,34.70468736,,,
-118.102999,34.70432246,,,
-118.0861363,34.70969746,,,
-118.0794213,34.70705742,,,
-118.1059752,34.70408844,,,
-118.1045508,34.70431651,,,
-117.8712926,34.60580882,,,
-118.2327615,34.64573905,,,
-119.2404136,38.02777125,,,
-119.1214696,37.95828796,,,
-119.118705,37.95520122,,,
-117.9926269,34.53519587,,,
-117.9699369,34.56983491,,,
-117.8311726,34.48414659,,,
-118.0467996,36.54301628,,,
-119.395243,36.56914612,,,
-118.0480398,36.54291516,,,
-118.0648784,36.6092851,,,
-118.0643888,36.60351643,,,
-118.0613122,36.60370291,,,
-118.0577328,36.58298254,,,
-118.7418212,37.56747605,,,
-118.7418687,37.56781513,,,
-118.7849355,37.58606644,,,
-118.7454849,37.56472336,,,
-118.9711362,37.6384673,,,
-117.9695306,34.58254992,,,
-118.1104045,34.55782483,,,
-117.9715223,34.57998961,,,
-118.1238242,34.58725445,,,
-118.0704266,34.57306872,,,
-118.0140469,34.57341425,,,
-118.1064762,34.53984124,,,
-118.0763465,34.57341373,,,
-118.0662052,34.5728792,,,
-118.0495806,34.57110267,,,
-118.2800448,34.61490688,,,
-118.2200021,34.62347587,,,
-118.0192033,34.5426307,,,
-118.030813,34.50461029,,,
-118.0453222,34.56079209,,,
-117.9023492,34.50638755,,,
-117.7032232,35.64582384,,,
-117.6826086,35.61536025,,,
-117.6789212,35.64960295,,,
-117.6854093,35.6442771,,,
-117.6656026,35.61038702,,,
-117.679984,35.65070128,,,
-117.6723168,35.64532264,,,
-117.6786871,35.64985993,,,
-117.6726245,35.61789424,,,
-117.6725964,35.64447192,,,
-117.764253,35.65164811,,,
-117.6775549,35.62241981,,,
-86.34311236,30.47228414,,,
-86.16758943,30.73995509,,,
-86.38971095,30.46259759,,,
-86.34142573,30.37870577,,,
