ALAND,AWATER,CD116FP,CDSESSN,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,MTFCC,NAMELSAD,NUMPOINTSairports,STATEFP,amtrak,breweries,fairgrounds,farms,fortune,hospitals,military,mobilehome,museums,result,sportsvenues,starbucks,amtrak_alpha_pct,breweries_alpha_pct,fairgrounds_alpha_pct,fortune_alpha_pct,hospitals_alpha_pct,mobilehome_alpha_pct,museums_alpha_pct,sportsvenues_alpha_pct,starbucks_alpha_pct,farms_alpha_pct,military_alpha_pct
2147483647,102791046,03,116,N,3203,+35.6631939,-115.1539667,C2,G5200,Congressional District 3,6,32,0,6,0,66,0,14,1,26,16,D,1,69,0.0,22.5,0.0,0.0,46.36363636363637,12.604562737642585,13.465346534653465,31.875,127.5,0.46945606694560665,12.142857142857142
2147483647,628524268,04,116,N,3204,+38.0856467,-116.0264961,C2,G5200,Congressional District 4,18,32,0,2,0,1074,0,14,9,106,32,D,2,40,0.0,7.5,0.0,0.0,46.36363636363637,51.38783269961977,26.93069306930693,63.75,73.91304347826087,7.639330543933054,109.28571428571428
2147483647,1315874075,02,116,N,3202,+40.6511506,-117.3296838,C2,G5200,Congressional District 2,24,32,3,14,1,2991,0,27,7,214,88,R,4,54,63.75,52.5,63.75,0.0,89.41558441558442,103.74524714828897,74.05940594059406,127.5,99.78260869565217,21.274895397489537,85.0
-281422444,-2098397843,01,116,N,4501,+32.7140628,-080.1606245,C2,G5200,Congressional District 1,6,45,0,11,0,544,0,10,4,143,72,D,3,35,0.0,41.25,0.0,0.0,33.116883116883116,69.32509505703422,60.59405940594059,95.625,64.67391304347827,3.869456066945607,48.57142857142857
2147483647,518916989,03,116,N,4503,+34.3577435,-082.3312067,C2,G5200,Congressional District 3,10,45,1,0,0,6630,0,12,1,212,68,R,3,12,21.25,0.0,0.0,0.0,39.74025974025974,102.77566539923954,57.227722772277225,95.625,22.17391304347826,47.15899581589958,12.142857142857142
-930507530,44729109,04,116,N,4504,+34.9417009,-082.1701563,C2,G5200,Congressional District 4,5,45,2,8,0,1912,0,18,0,199,51,R,3,22,42.5,30.0,0.0,0.0,59.61038961038961,96.47338403041826,42.92079207920792,95.625,40.65217391304348,13.600000000000001,0.0
2147483647,265732852,05,116,N,4505,+34.5302283,-081.0109378,C2,G5200,Congressional District 5,9,45,1,4,0,4848,0,11,1,158,50,R,1,12,21.25,15.0,0.0,0.0,36.42857142857142,76.59695817490494,42.07920792079208,31.875,22.17391304347826,34.4836820083682,12.142857142857142
2147483647,958926941,07,116,N,4507,+34.0834783,-079.4988485,C2,G5200,Congressional District 7,18,45,2,1,0,3484,0,19,0,382,45,R,3,20,42.5,3.75,0.0,0.0,62.922077922077925,185.19011406844106,37.87128712871287,95.625,36.95652173913044,24.781589958158996,0.0
2147483647,225271436,02,116,N,4502,+33.6330620,-081.3792888,C2,G5200,Congressional District 2,6,45,0,1,0,3158,0,8,2,269,29,R,0,19,0.0,3.75,0.0,0.0,26.493506493506494,130.4087452471483,24.40594059405941,0.0,35.108695652173914,22.462761506276152,24.285714285714285
2147483647,865071998,06,116,N,4506,+33.2082080,-080.5239865,C2,G5200,Congressional District 6,14,45,5,17,1,4690,0,30,5,223,74,D,4,10,106.25,63.75,63.75,0.0,99.35064935064935,108.10836501901142,62.27722772277228,127.5,18.47826086956522,33.35983263598327,60.71428571428571
2147483647,1097951634,01,116,N,5301,+48.3674893,-121.6579122,C2,G5200,Congressional District 1,9,53,1,36,2,3651,1,8,1,105,54,D,0,71,21.25,135.0,127.5,7.083333333333333,26.493506493506494,50.90304182509506,45.445544554455445,0.0,131.19565217391303,25.969456066945607,12.142857142857142
2147483647,1219984100,03,116,N,5303,+46.2709146,-122.2622503,C2,G5200,Congressional District 3,15,53,5,30,0,5698,0,12,0,138,59,R,0,55,106.25,112.5,0.0,0.0,39.74025974025974,66.90114068441065,49.65346534653465,0.0,101.63043478260869,40.52970711297071,0.0
2147483647,2147483647,00,116,N,3800,+47.4421740,-100.4608258,C1,G5200,Congressional District (at Large),89,38,7,9,1,30961,0,57,7,152,268,R,2,13,148.75,33.75,63.75,0.0,188.76623376623377,73.68821292775665,225.54455445544556,63.75,24.02173913043478,220.22468619246862,85.0
2147483647,1867670745,00,116,N,5600,+42.9896591,-107.5443922,C1,G5200,Congressional District (at Large),41,56,0,15,1,11736,0,37,3,249,191,R,2,23,0.0,56.25,63.75,0.0,122.53246753246754,120.712927756654,160.74257425742573,63.75,42.5,83.47782426778244,36.42857142857142
1779110527,26793491,01,116,N,3901,+39.3360198,-084.3468497,C2,G5200,Congressional District 1,3,39,1,15,0,1200,6,22,0,23,88,R,5,37,21.25,56.25,0.0,42.5,72.85714285714285,11.15019011406844,74.05940594059406,159.375,68.36956521739131,8.535564853556485,0.0
2147483647,64567382,07,116,N,3907,+40.7432753,-082.4670010,C2,G5200,Congressional District 7,15,39,0,7,0,9520,0,19,0,98,104,R,0,8,0.0,26.25,0.0,0.0,62.922077922077925,47.50950570342206,87.52475247524752,0.0,14.782608695652174,67.71548117154812,0.0
2147483647,77170483,02,116,N,3902,+39.0188676,-083.5519463,C2,G5200,Congressional District 2,6,39,0,15,0,6107,0,15,0,63,77,R,0,30,0.0,56.25,0.0,0.0,49.675324675324674,30.541825095057032,64.8019801980198,0.0,55.43478260869565,43.438912133891215,0.0
2147483647,-564683811,14,116,N,3914,+41.7511641,-081.0194752,C2,G5200,Congressional District 14,10,39,0,6,0,3053,2,12,0,59,81,R,0,24,0.0,22.5,0.0,14.166666666666666,39.74025974025974,28.602661596958175,68.16831683168317,0.0,44.34782608695652,21.71589958158996,0.0
2147483647,202816758,06,116,N,3906,+39.7714087,-081.5750390,C2,G5200,Congressional District 6,21,39,0,8,0,11766,0,20,0,107,102,R,0,3,0.0,30.0,0.0,0.0,66.23376623376623,51.872623574144484,85.84158415841584,0.0,5.543478260869565,83.69121338912133,0.0
590732885,11274048,03,116,N,3903,+39.9662072,-082.9474950,C2,G5200,Congressional District 3,2,39,0,16,1,92,4,18,1,20,60,D,3,35,0.0,60.0,63.75,28.333333333333332,59.61038961038961,9.695817490494296,50.4950495049505,95.625,64.67391304347827,0.6543933054393305,12.142857142857142
-1369218448,15947647,10,116,N,3910,+39.7013631,-083.9586972,C2,G5200,Congressional District 10,8,39,0,9,0,1898,0,21,1,42,81,R,2,25,0.0,33.75,0.0,0.0,69.54545454545455,20.361216730038024,68.16831683168317,63.75,46.19565217391305,13.50041841004184,12.142857142857142
2147483647,121559316,04,116,N,3904,+40.5169844,-084.5754759,C2,G5200,Congressional District 4,20,39,1,4,0,9348,0,23,1,164,110,R,0,13,21.25,15.0,0.0,0.0,76.16883116883116,79.50570342205323,92.57425742574257,0.0,24.02173913043478,66.49205020920502,12.142857142857142
2147483647,73249833,05,116,N,3905,+41.1557510,-084.0447886,C2,G5200,Congressional District 5,20,39,1,7,0,10792,3,21,1,135,92,R,2,18,21.25,26.25,0.0,21.25,69.54545454545455,65.44676806083649,77.42574257425743,63.75,33.26086956521739,76.763179916318,12.142857142857142
-1173072697,31141190,16,116,N,3916,+40.9821546,-081.7406039,C2,G5200,Congressional District 16,6,39,0,9,0,2820,2,8,0,51,65,R,0,33,0.0,33.75,0.0,14.166666666666666,26.493506493506494,24.724334600760454,54.7029702970297,0.0,60.97826086956522,20.05857740585774,0.0
-1979679512,70792303,13,116,N,3913,+41.1496303,-080.9786969,C2,G5200,Congressional District 13,5,39,1,12,0,1038,1,25,3,65,72,D,6,16,21.25,45.0,0.0,7.083333333333333,82.79220779220779,31.511406844106464,60.59405940594059,191.25,29.565217391304348,7.3832635983263595,36.42857142857142
2147483647,99789977,15,116,N,3915,+39.5778602,-082.7562053,C2,G5200,Congressional District 15,16,39,0,15,0,6879,0,11,4,85,73,R,4,25,0.0,56.25,0.0,0.0,36.42857142857142,41.20722433460076,61.43564356435643,127.5,46.19565217391305,48.930125523012556,48.57142857142857
633380874,1310812208,11,116,N,3911,+41.6137949,-081.5277187,C2,G5200,Congressional District 11,2,39,1,15,0,81,3,24,1,8,102,D,4,27,21.25,56.25,0.0,21.25,79.48051948051948,3.8783269961977185,85.84158415841584,127.5,49.891304347826086,0.5761506276150627,12.142857142857142
1202130654,2147483647,09,116,N,3909,+41.4032532,-082.5481185,C2,G5200,Congressional District 9,9,39,2,7,0,506,1,16,1,102,91,D,3,17,42.5,26.25,0.0,7.083333333333333,52.98701298701299,49.44866920152091,76.58415841584159,95.625,31.41304347826087,3.599163179916318,12.142857142857142
2147483647,42726671,08,116,N,3908,+39.8995752,-084.1608314,C2,G5200,Congressional District 8,9,39,0,12,0,6055,2,16,1,78,81,R,2,16,0.0,45.0,0.0,14.166666666666666,52.98701298701299,37.81368821292775,68.16831683168317,63.75,29.565217391304348,43.06903765690377,12.142857142857142
2147483647,76786970,12,116,N,3912,+40.2393230,-082.6136769,C2,G5200,Congressional District 12,6,39,0,16,0,4307,1,19,2,77,85,R,2,39,0.0,60.0,0.0,7.083333333333333,62.922077922077925,37.328897338403046,71.53465346534654,63.75,72.06521739130434,30.635564853556485,24.285714285714285
2147483647,1767438169,01,116,N,5101,+37.8807201,-076.9762880,C2,G5200,Congressional District 1,7,51,3,12,1,2338,1,13,5,67,89,R,2,33,63.75,45.0,63.75,7.083333333333333,43.05194805194805,32.48098859315589,74.9009900990099,63.75,60.97826086956522,16.630125523012552,60.71428571428571
1619438767,406420212,03,116,N,5103,+36.9137548,-076.5694796,C2,G5200,Congressional District 3,2,51,2,10,0,369,3,21,9,57,75,D,5,30,42.5,37.5,0.0,21.25,69.54545454545455,27.633079847908743,63.118811881188115,159.375,55.43478260869565,2.624686192468619,109.28571428571428
-742945611,37324155,10,116,N,5110,+39.0761620,-077.8559583,C2,G5200,Congressional District 10,4,51,1,31,0,2775,0,9,0,25,93,D,0,49,21.25,116.25,0.0,0.0,29.805194805194805,12.11977186311787,78.26732673267327,0.0,90.54347826086958,19.73849372384937,0.0
2147483647,391890253,05,116,N,5105,+37.3323415,-078.7235580,C2,G5200,Congressional District 5,13,51,2,25,0,12069,0,13,1,229,128,R,3,16,42.5,93.75,0.0,0.0,43.05194805194805,111.01711026615969,107.72277227722772,95.625,29.565217391304348,85.84644351464436,12.142857142857142
2147483647,296483280,04,116,N,5104,+36.9617490,-077.1577179,C2,G5200,Congressional District 4,7,51,2,16,0,3003,1,13,4,81,110,D,3,30,42.5,60.0,0.0,7.083333333333333,43.05194805194805,39.2680608365019,92.57425742574257,95.625,55.43478260869565,21.360251046025105,48.57142857142857
2147483647,144698517,07,116,N,5107,+37.8201840,-077.9024081,C2,G5200,Congressional District 7,8,51,2,10,0,3265,5,11,2,27,50,D,0,43,42.5,37.5,0.0,35.41666666666667,36.42857142857142,13.0893536121673,42.07920792079208,0.0,79.45652173913044,23.223849372384937,24.285714285714285
-1436342724,2147483647,02,116,N,5102,+37.3937297,-075.9356016,C2,G5200,Congressional District 2,5,51,1,16,0,567,0,9,16,84,61,D,1,54,21.25,60.0,0.0,0.0,29.805194805194805,40.72243346007605,51.336633663366335,31.875,99.78260869565217,4.03305439330544,194.28571428571428
479342358,21326058,11,116,N,5111,+38.7890600,-077.2946223,C2,G5200,Congressional District 11,0,51,3,4,0,27,7,5,0,14,45,D,1,56,63.75,15.0,0.0,49.583333333333336,16.558441558441558,6.787072243346008,37.87128712871287,31.875,103.47826086956522,0.19205020920502094,0.0
2147483647,153447195,09,116,N,5109,+37.0008631,-081.3249946,C2,G5200,Congressional District 9,10,51,1,8,0,13389,0,29,1,433,106,R,4,12,21.25,30.0,0.0,0.0,96.03896103896105,209.9144486692015,89.20792079207921,127.5,22.17391304347826,95.23556485355648,12.142857142857142
541359418,456759507,01,116,N,1501,+21.3226396,-157.9059542,C2,G5200,Congressional District 1,2,15,0,3,0,291,0,13,20,0,79,D,3,57,0.0,11.25,0.0,0.0,43.05194805194805,0.0,66.48514851485149,95.625,105.32608695652173,2.0698744769874478,242.85714285714283
2147483647,2147483647,02,116,N,1502,+19.6941634,-156.0443440,C2,G5200,Congressional District 2,12,15,0,7,0,6709,0,16,20,0,96,D,1,41,0.0,26.25,0.0,0.0,52.98701298701299,0.0,80.79207920792079,31.875,75.76086956521739,47.72092050209205,242.85714285714283
2147483647,2147483647,01,116,N,2601,+46.1573045,-086.4369120,C2,G5200,Congressional District 1,63,26,0,35,1,7028,0,27,3,70,211,R,0,11,0.0,131.25,63.75,0.0,89.41558441558442,33.93536121673004,177.57425742574256,0.0,20.32608695652174,49.98995815899582,36.42857142857142
2147483647,526028591,07,116,N,2607,+42.0936084,-084.3049549,C2,G5200,Congressional District 7,22,26,1,10,0,8650,2,11,0,117,66,R,1,6,21.25,37.5,0.0,14.166666666666666,36.42857142857142,56.72053231939163,55.54455445544554,31.875,11.08695652173913,61.52719665271966,0.0
2147483647,2147483647,02,116,N,2602,+43.3975406,-086.3188626,C2,G5200,Congressional District 2,14,26,1,21,0,3913,0,10,0,83,61,R,0,26,21.25,78.75,0.0,0.0,33.116883116883116,40.23764258555133,51.336633663366335,0.0,48.04347826086956,27.83305439330544,0.0
2147483647,-229115032,06,116,N,2606,+42.1640521,-086.1560519,C2,G5200,Congressional District 6,17,26,6,24,0,6072,2,13,1,132,93,R,2,8,127.5,90.0,0.0,14.166666666666666,43.05194805194805,63.99239543726235,78.26732673267327,63.75,14.782608695652174,43.189958158995815,12.142857142857142
480339355,97940449,14,116,N,2614,+42.5612521,-083.4387250,C2,G5200,Congressional District 14,1,26,1,3,1,13,3,18,0,9,41,D,2,15,21.25,11.25,63.75,21.25,59.61038961038961,4.363117870722434,34.504950495049506,63.75,27.717391304347824,0.09246861924686192,0.0
2147483647,176750939,03,116,N,2603,+42.7200275,-085.2372759,C2,G5200,Congressional District 3,10,26,3,16,0,4328,2,15,1,86,87,R,0,30,63.75,60.0,0.0,14.166666666666666,49.675324675324674,41.69201520912548,73.2178217821782,0.0,55.43478260869565,30.784937238493725,12.142857142857142
2147483647,2147483647,10,116,N,2610,+43.4559041,-082.8824074,C2,G5200,Congressional District 10,24,26,2,2,0,6328,0,12,1,98,63,R,0,21,42.5,7.5,0.0,0.0,39.74025974025974,47.50950570342206,53.01980198019802,0.0,38.80434782608696,45.01087866108787,12.142857142857142
2147483647,2147483647,05,116,N,2605,+43.5744457,-084.1628756,C2,G5200,Congressional District 5,12,26,1,4,0,2837,1,16,0,103,62,D,0,9,21.25,15.0,0.0,7.083333333333333,52.98701298701299,49.93346007604563,52.17821782178218,0.0,16.630434782608695,20.179497907949788,0.0
2147483647,520053991,04,116,N,2604,+43.7315525,-084.7503993,C2,G5200,Congressional District 4,42,26,1,6,0,10328,0,16,0,114,86,R,2,10,21.25,22.5,0.0,0.0,52.98701298701299,55.266159695817485,72.37623762376238,63.75,18.47826086956522,73.46276150627615,0.0
478918323,5374636,13,116,N,2613,+42.3513749,-083.4300532,C2,G5200,Congressional District 13,1,26,1,3,0,44,1,11,0,16,49,D,3,12,21.25,11.25,0.0,7.083333333333333,36.42857142857142,7.756653992395437,41.23762376237623,95.625,22.17391304347826,0.3129707112970711,0.0
1085687168,55726229,11,116,N,2611,+42.5300018,-083.4539962,C2,G5200,Congressional District 11,4,26,1,12,0,191,3,4,0,36,40,D,2,45,21.25,45.0,0.0,21.25,13.246753246753247,17.452471482889734,33.66336633663366,63.75,83.15217391304348,1.3585774058577407,0.0
475771461,13240065,09,116,N,2609,+42.5296604,-083.0547224,C2,G5200,Congressional District 9,0,26,1,10,0,26,1,10,1,19,25,D,0,25,21.25,37.5,0.0,7.083333333333333,33.116883116883116,9.211026615969581,21.03960396039604,0.0,46.19565217391305,0.18493723849372384,12.142857142857142
1044264730,71968024,12,116,N,2612,+42.2053809,-083.4470432,C2,G5200,Congressional District 12,4,26,2,5,0,379,2,13,0,47,78,D,4,30,42.5,18.75,0.0,14.166666666666666,43.05194805194805,22.785171102661597,65.64356435643565,127.5,55.43478260869565,2.6958158995815897,0.0
-401832937,99556198,08,116,N,2608,+42.6477730,-083.9453541,C2,G5200,Congressional District 8,7,26,1,6,0,2057,0,9,1,58,77,D,2,24,21.25,22.5,0.0,0.0,29.805194805194805,28.11787072243346,64.8019801980198,63.75,44.34782608695652,14.631380753138076,12.142857142857142
2147483647,104993717,06,116,N,5106,+38.1365430,-079.1992544,C2,G5200,Congressional District 6,10,51,2,20,0,8195,1,15,0,99,142,R,3,21,42.5,75.0,0.0,7.083333333333333,49.675324675324674,47.99429657794677,119.50495049504951,95.625,38.80434782608696,58.2907949790795,0.0
386908080,29005304,08,116,N,5108,+38.7713248,-077.1467415,C2,G5200,Congressional District 8,1,51,1,4,0,33,5,5,5,6,62,D,0,80,21.25,15.0,0.0,35.41666666666667,16.558441558441558,2.908745247148289,52.17821782178218,0.0,147.82608695652175,0.23472803347280333,60.71428571428571
2141821386,234826813,10,116,N,5310,+47.0417220,-122.7558152,C2,G5200,Congressional District 10,5,53,1,14,1,1475,0,9,3,209,55,D,1,66,21.25,52.5,63.75,0.0,29.805194805194805,101.3212927756654,46.28712871287129,31.875,121.95652173913044,10.49163179916318,36.42857142857142
2147483647,598822284,05,116,N,5305,+47.5732049,-117.8675495,C2,G5200,Congressional District 5,25,53,1,32,0,7733,0,24,4,138,92,R,4,56,21.25,120.0,0.0,0.0,79.48051948051948,66.90114068441065,77.42574257425743,127.5,103.47826086956522,55.004602510460245,48.57142857142857
2147483647,808206849,04,116,N,5304,+47.2946268,-119.7071777,C2,G5200,Congressional District 4,28,53,2,17,1,10221,0,18,1,202,56,R,0,35,42.5,63.75,63.75,0.0,59.61038961038961,97.9277566539924,47.12871287128713,0.0,64.67391304347827,72.70167364016737,12.142857142857142
372955017,339685089,07,116,N,5307,+47.5784260,-122.3913575,C2,G5200,Congressional District 7,1,53,2,42,0,196,5,14,0,7,97,D,5,134,42.5,157.5,0.0,35.41666666666667,46.36363636363637,3.393536121673004,81.63366336633663,159.375,247.6086956521739,1.3941422594142259,0.0
-1664654495,-1611408139,02,116,N,5302,+48.3753949,-122.5976996,C2,G5200,Congressional District 2,10,53,3,31,0,1660,0,12,5,113,81,D,0,87,63.75,116.25,0.0,0.0,39.74025974025974,54.78136882129278,68.16831683168317,0.0,160.7608695652174,11.807531380753137,60.71428571428571
475212865,104450286,09,116,N,5309,+47.4587305,-122.2584711,C2,G5200,Congressional District 9,3,53,2,10,0,115,3,8,0,51,67,D,0,114,42.5,37.5,0.0,21.25,26.493506493506494,24.724334600760454,56.38613861386139,0.0,210.65217391304347,0.8179916317991632,0.0
2147483647,2147483647,06,116,N,5306,+47.6388582,-123.5509405,C2,G5200,Congressional District 6,15,53,0,33,0,2533,0,17,7,116,105,D,1,59,0.0,123.75,0.0,0.0,56.298701298701296,56.23574144486692,88.36633663366337,31.875,109.02173913043478,18.017154811715482,85.0
2147483647,370410119,08,116,N,5308,+47.3623847,-121.0393849,C2,G5200,Congressional District 8,14,53,2,25,0,3967,1,11,1,111,59,D,0,70,42.5,93.75,0.0,7.083333333333333,36.42857142857142,53.81178707224335,49.65346534653465,0.0,129.34782608695653,28.21715481171548,12.142857142857142
141495250,38082761,08,116,N,3408,+40.7239266,-074.1064956,C2,G5200,Congressional District 8,0,34,0,2,0,0,1,11,0,1,21,D,1,13,0.0,7.5,0.0,7.083333333333333,36.42857142857142,0.4847908745247148,17.673267326732674,31.875,24.02173913043478,0.0,0.0
491646356,7076638,01,116,N,0801,+39.7322859,-104.9087582,C2,G5200,Congressional District 1,1,08,1,60,0,24,1,19,0,17,100,D,5,97,21.25,225.0,0.0,7.083333333333333,62.922077922077925,8.241444866920151,84.15841584158416,159.375,179.23913043478262,0.17071129707112973,0.0
2147483647,388259104,03,116,N,0803,+38.7432544,-107.3448493,C2,G5200,Congressional District 3,36,08,2,19,1,13954,0,27,2,258,186,R,0,51,42.5,71.25,63.75,0.0,89.41558441558442,125.07604562737642,156.53465346534654,0.0,94.23913043478261,99.25439330543932,24.285714285714285
2147483647,61234902,05,116,N,0805,+38.8154076,-105.3441513,C2,G5200,Congressional District 5,6,08,0,26,0,2520,0,15,7,106,85,R,3,54,0.0,97.5,0.0,0.0,49.675324675324674,51.38783269961977,71.53465346534654,95.625,99.78260869565217,17.92468619246862,85.0
2147483647,438848484,04,116,N,0804,+39.0706831,-103.4138530,C2,G5200,Congressional District 4,24,08,5,25,0,15949,5,22,0,111,87,R,1,56,106.25,93.75,0.0,35.41666666666667,72.85714285714285,53.81178707224335,73.2178217821782,31.875,103.47826086956522,113.44476987447699,0.0
876592983,27439545,07,116,N,0807,+39.8266706,-105.0408542,C2,G5200,Congressional District 7,1,08,0,20,0,321,0,8,1,64,43,D,1,64,0.0,75.0,0.0,0.0,26.493506493506494,31.026615969581748,36.18811881188119,31.875,118.26086956521739,2.28326359832636,12.142857142857142
2147483647,236595196,02,116,N,0802,+40.1370840,-105.7090836,C2,G5200,Congressional District 2,4,08,2,68,0,3055,2,17,0,94,130,D,4,86,42.5,255.0,0.0,14.166666666666666,56.298701298701296,45.57034220532319,109.4059405940594,127.5,158.91304347826087,21.730125523012553,0.0
1227600079,22167724,06,116,N,0806,+39.7550881,-104.7653511,C2,G5200,Congressional District 6,2,08,0,22,0,357,2,11,1,21,21,D,0,69,0.0,82.5,0.0,14.166666666666666,36.42857142857142,10.180608365019012,17.673267326732674,0.0,127.5,2.5393305439330547,12.142857142857142
2147483647,-259164428,01,116,N,2401,+38.7684710,-075.9588863,C2,G5200,Congressional District 1,13,24,0,13,0,5451,0,13,1,87,133,R,1,15,0.0,48.75,0.0,0.0,43.05194805194805,42.17680608365019,111.93069306930693,31.875,27.717391304347824,38.77280334728033,12.142857142857142
788544340,252344417,03,116,N,2403,+39.1571515,-076.6766922,C2,G5200,Congressional District 3,3,24,0,12,0,204,0,9,3,12,78,D,7,49,0.0,45.0,0.0,0.0,29.805194805194805,5.817490494296578,65.64356435643565,223.125,90.54347826086958,1.4510460251046025,36.42857142857142
771403497,48178407,04,116,N,2404,+38.7560928,-077.0260243,C2,G5200,Congressional District 4,2,24,1,1,0,114,0,4,4,2,22,D,1,26,21.25,3.75,0.0,0.0,13.246753246753247,0.9695817490494296,18.514851485148515,31.875,48.04347826086956,0.8108786610878661,48.57142857142857
-454870941,2066469028,05,116,N,2405,+38.4718173,-076.7120357,C2,G5200,Congressional District 5,5,24,0,8,0,1850,0,6,8,24,82,D,2,35,0.0,30.0,0.0,0.0,19.87012987012987,11.634980988593156,69.00990099009901,63.75,64.67391304347827,13.158995815899582,97.14285714285714
1264524922,14715020,07,116,N,2407,+39.3407655,-077.1858835,C2,G5200,Congressional District 7,0,24,1,6,0,604,0,17,1,1,95,D,5,21,21.25,22.5,0.0,0.0,56.298701298701296,0.4847908745247148,79.95049504950495,159.375,38.80434782608696,4.296234309623431,12.142857142857142
902965456,440369386,02,116,N,2402,+39.3395186,-076.4287016,C2,G5200,Congressional District 2,2,24,2,3,1,115,0,6,4,39,45,D,0,27,42.5,11.25,63.75,0.0,19.87012987012987,18.906844106463875,37.87128712871287,0.0,49.891304347826086,0.8179916317991632,48.57142857142857
2147483647,98039271,06,116,N,2406,+39.2881272,-079.4820308,C2,G5200,Congressional District 6,5,24,1,12,0,2360,0,11,1,14,90,D,0,34,21.25,45.0,0.0,0.0,36.42857142857142,6.787072243346008,75.74257425742574,0.0,62.82608695652174,16.786610878661087,12.142857142857142
-2068710629,24048561,08,116,N,2408,+39.4222951,-077.2420033,C2,G5200,Congressional District 8,3,24,1,8,0,1558,4,5,4,6,72,D,2,45,21.25,30.0,0.0,28.333333333333332,16.558441558441558,2.908745247148289,60.59405940594059,63.75,83.15217391304348,11.082008368200837,48.57142857142857
2147483647,1030416650,00,116,N,5000,+44.0685773,-072.6691839,C1,G5200,Congressional District (at Large),16,50,11,46,1,7338,0,18,5,218,291,D,1,7,233.75,172.5,63.75,0.0,59.61038961038961,105.68441064638783,244.9009900990099,31.875,12.934782608695652,52.194979079497905,60.71428571428571
2147483647,594345222,01,116,N,2001,+38.7315950,-099.4080367,C2,G5200,Congressional District 1,73,20,3,7,1,30489,0,77,2,219,236,R,2,15,63.75,26.25,63.75,0.0,255.0,106.16920152091255,198.6138613861386,63.75,27.717391304347824,216.8673640167364,24.285714285714285
1961857340,32787799,03,116,N,2003,+38.8950035,-094.7906431,C2,G5200,Congressional District 3,5,20,0,0,0,1013,1,21,0,19,46,D,2,43,0.0,0.0,0.0,7.083333333333333,69.54545454545455,9.211026615969581,38.71287128712871,63.75,79.45652173913044,7.205439330543934,0.0
2147483647,189253640,04,116,N,2004,+37.5544654,-097.7439831,C2,G5200,Congressional District 4,32,20,1,6,0,10463,1,34,1,119,96,R,1,23,21.25,22.5,0.0,7.083333333333333,112.59740259740259,57.69011406844106,80.79207920792079,31.875,42.5,74.42301255230124,12.142857142857142
2147483647,527754544,02,116,N,2002,+38.4822777,-095.4246400,C2,G5200,Congressional District 2,28,20,2,6,0,19808,0,37,4,131,158,R,2,17,42.5,22.5,0.0,0.0,122.53246753246754,63.50760456273764,132.97029702970298,63.75,31.41304347826087,140.89372384937238,48.57142857142857
2147483647,-912247071,00,116,N,4600,+44.4467957,-100.2381762,C1,G5200,Congressional District (at Large),72,46,0,12,1,31989,0,77,7,289,231,R,2,24,0.0,45.0,63.75,0.0,255.0,140.10456273764257,194.40594059405942,63.75,44.34782608695652,227.536820083682,85.0
2147483647,129713573,01,116,N,2501,+42.3310441,-072.8641784,C2,G5200,Congressional District 1,6,25,3,23,1,2043,2,15,3,50,155,D,0,13,63.75,86.25,63.75,14.166666666666666,49.675324675324674,24.23954372623574,130.44554455445544,0.0,24.02173913043478,14.531799163179915,36.42857142857142
1962308222,76095039,03,116,N,2503,+42.5895154,-071.5728279,C2,G5200,Congressional District 3,3,25,1,10,0,936,1,14,1,19,89,D,1,19,21.25,37.5,0.0,7.083333333333333,46.36363636363637,9.211026615969581,74.9009900990099,31.875,35.108695652173914,6.657740585774059,12.142857142857142
686653254,58468410,05,116,N,2505,+42.3553663,-071.2984404,C2,G5200,Congressional District 5,0,25,2,7,0,196,5,12,2,2,112,D,0,37,42.5,26.25,0.0,35.41666666666667,39.74025974025974,0.9695817490494296,94.25742574257426,0.0,68.36956521739131,1.3941422594142259,24.285714285714285
1730813070,86329577,04,116,N,2504,+41.9972149,-071.2275358,C2,G5200,Congressional District 4,4,25,0,6,0,750,0,12,0,28,90,D,2,34,0.0,22.5,0.0,0.0,39.74025974025974,13.574144486692015,75.74257425742574,63.75,62.82608695652174,5.334728033472803,0.0
162433345,97438634,07,116,N,2507,+42.3166876,-071.0094420,C2,G5200,Congressional District 7,1,25,2,11,0,23,4,19,0,0,89,D,8,52,42.5,41.25,0.0,28.333333333333332,62.922077922077925,0.0,74.9009900990099,255.0,96.08695652173913,0.16359832635983262,0.0
-78566990,221866012,02,116,N,2502,+42.3850416,-072.1186908,C2,G5200,Congressional District 2,8,25,3,18,0,1832,0,15,0,29,127,D,3,19,63.75,67.5,0.0,0.0,49.675324675324674,14.05893536121673,106.88118811881189,95.625,35.108695652173914,13.030962343096235,0.0
-1145110313,2147483647,09,116,N,2509,+41.6903601,-070.4943141,C2,G5200,Congressional District 9,12,25,0,16,0,1349,0,15,4,43,159,D,0,17,0.0,60.0,0.0,0.0,49.675324675324674,20.84600760456274,133.8118811881188,0.0,31.41304347826087,9.59539748953975,48.57142857142857
1364422330,864189658,06,116,N,2506,+42.6171124,-070.8853911,C2,G5200,Congressional District 6,4,25,0,11,0,464,0,14,2,26,111,D,0,25,0.0,41.25,0.0,0.0,46.36363636363637,12.604562737642585,93.41584158415841,0.0,46.19565217391305,3.300418410041841,24.285714285714285
